age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default_reel,proba_defaut,prediction,segment_risque
36,5250.15,22,15,17.98,4.71,1,5082.69,CDI,539,39.67,0,0.4234,0,Risque moyen
43,2878.8,2,16,11.81,22.95,1,7588.2,CDI,667,37.13,1,0.3814,0,Faible risque
40,1820.92,27,18,110.68,10.73,2,4665.98,CDI,598,54.92,0,0.5964,1,Risque eleve
54,3602.79,8,14,111.6,28.71,0,2963.1,Indépendant,639,11.39,0,0.3419,0,Faible risque
46,908.5,64,12,24.27,5.79,0,1254.72,CDD,602,28.41,0,0.496,0,Risque moyen
43,2928.31,67,22,32.65,58.34,1,4527.85,CDI,583,56.0,1,0.6868,1,Risque eleve
35,2226.22,58,15,46.65,26.54,0,6452.53,CDI,622,28.93,0,0.4017,0,Risque moyen
40,3738.12,7,14,7.52,15.91,0,1750.18,Indépendant,750,55.97,0,0.1988,0,Faible risque
38,2761.98,16,11,18.88,15.69,0,7259.89,CDI,640,48.91,0,0.3011,0,Faible risque
25,3569.74,1,20,95.76,42.16,0,4778.76,Sans emploi,723,59.19,0,0.5454,1,Risque eleve
45,2433.77,66,14,34.56,6.33,1,2356.3,CDD,675,68.45,0,0.4782,0,Risque moyen
29,1778.4,5,19,16.55,26.15,0,7260.87,Sans emploi,748,24.2,1,0.4796,0,Risque moyen
27,1436.3,3,20,17.43,35.21,0,3115.8,CDD,574,22.14,0,0.6026,1,Risque eleve
54,4354.98,8,19,29.58,35.96,1,3211.12,Sans emploi,559,26.82,1,0.7768,1,Risque eleve
24,1173.63,66,19,23.78,26.15,0,607.83,CDI,596,16.52,0,0.4903,0,Risque moyen
41,1674.51,42,14,61.45,34.96,0,2781.73,CDI,643,15.77,0,0.4209,0,Risque moyen
32,1832.42,54,16,102.04,52.61,0,4563.16,CDI,507,18.17,0,0.6684,1,Risque eleve
42,3047.66,2,11,43.22,30.19,0,4958.37,CDI,606,42.9,1,0.3844,0,Faible risque
48,2914.79,21,12,21.2,7.56,1,1608.23,Sans emploi,654,77.95,0,0.6352,1,Risque eleve
44,2916.08,29,18,13.14,54.51,0,8210.89,CDI,850,33.5,0,0.2116,0,Faible risque
41,1453.27,41,14,42.19,64.29,0,12537.86,CDI,644,26.38,0,0.5174,1,Risque moyen
37,2251.81,14,13,56.63,12.36,1,2252.9,Indépendant,718,10.49,0,0.3294,0,Faible risque
28,1867.38,36,16,12.6,31.98,0,4742.3,Sans emploi,615,26.08,0,0.6917,1,Risque eleve
32,1273.67,1,18,172.52,41.39,0,2648.71,CDD,612,22.11,1,0.585,1,Risque eleve
38,2057.88,14,21,83.8,50.74,1,1844.25,CDI,473,32.76,1,0.7737,1,Risque eleve
20,4763.47,25,21,29.24,41.94,1,2679.73,Indépendant,646,46.8,0,0.4905,0,Risque moyen
18,2696.85,10,15,105.26,58.73,0,5805.05,CDI,646,25.69,1,0.4644,0,Risque moyen
28,1517.37,17,16,45.2,51.52,0,2157.81,CDI,565,63.63,0,0.6026,1,Risque eleve
47,816.92,22,16,19.03,35.02,0,2602.9,CDD,644,17.38,0,0.5333,1,Risque eleve
39,2093.64,8,18,52.54,42.77,1,1758.17,Indépendant,496,49.72,0,0.74,1,Risque eleve
30,1791.39,17,18,14.16,16.55,1,4983.57,Sans emploi,796,35.8,1,0.5032,1,Risque moyen
44,2488.15,14,17,24.93,17.51,1,6570.02,CDI,714,50.2,1,0.3296,0,Faible risque
41,2885.82,47,20,57.24,5.55,1,5810.44,CDI,602,26.21,0,0.4279,0,Risque moyen
41,1274.19,6,21,114.64,34.95,0,1088.13,CDD,715,26.65,0,0.4321,0,Risque moyen
30,2399.01,33,16,14.87,28.77,0,1305.62,CDI,598,43.76,0,0.4443,0,Risque moyen
48,2906.67,41,28,48.32,31.82,0,5500.2,CDD,743,20.46,1,0.3446,0,Faible risque
43,1001.1,36,17,25.46,38.4,3,2379.31,CDI,578,38.71,0,0.8185,1,Risque eleve
46,971.16,2,14,42.95,23.22,2,6755.44,CDI,695,26.55,0,0.5085,1,Risque moyen
55,2501.83,48,14,38.55,34.82,0,4895.22,CDI,748,61.78,0,0.2804,0,Faible risque
43,2309.23,7,19,29.38,19.97,0,3435.15,CDI,648,5.88,0,0.3175,0,Faible risque
51,2348.96,53,25,11.76,26.88,0,1535.99,CDI,699,33.98,0,0.3231,0,Faible risque
47,2591.83,8,25,37.29,16.97,1,6863.49,CDI,736,71.69,0,0.3077,0,Faible risque
23,2917.38,16,15,92.92,42.39,0,8501.02,Indépendant,548,52.06,0,0.5419,1,Risque eleve
36,2412.76,7,16,20.0,35.63,0,2391.9,CDI,711,63.06,0,0.3174,0,Faible risque
40,2890.02,19,18,9.68,45.83,2,3175.11,CDI,651,37.85,1,0.6283,1,Risque eleve
43,2206.92,4,22,17.61,6.29,0,927.13,CDD,586,13.22,0,0.4484,0,Risque moyen
35,2228.62,136,13,46.33,59.0,0,5278.82,CDD,668,60.3,0,0.6301,1,Risque eleve
39,1593.38,14,14,68.13,39.73,0,2109.76,CDI,664,32.83,0,0.4074,0,Risque moyen
49,2997.69,132,17,29.38,51.48,1,1961.89,CDI,602,58.02,0,0.6757,1,Risque eleve
31,1854.61,7,15,47.0,39.45,0,8954.74,CDI,777,30.21,0,0.2477,0,Faible risque
21,2365.12,8,15,25.29,41.09,0,5973.78,CDI,608,19.14,0,0.4454,0,Risque moyen
21,2281.23,5,18,27.92,37.51,0,4229.8,CDI,763,16.35,0,0.2561,0,Faible risque
30,1495.39,29,22,31.51,6.11,0,3255.83,CDD,495,33.67,0,0.6057,1,Risque eleve
43,1190.28,2,15,27.14,17.65,0,1619.13,CDD,651,18.21,0,0.433,0,Risque moyen
50,1830.23,30,26,14.57,2.41,0,3311.77,CDI,653,23.66,0,0.2839,0,Faible risque
40,3149.32,45,22,55.79,20.84,1,4274.03,CDI,626,35.63,1,0.4598,0,Risque moyen
44,1825.73,6,16,61.45,19.62,0,4151.38,Indépendant,611,52.69,0,0.4031,0,Risque moyen
26,1851.5,10,20,9.41,2.13,0,9164.07,CDI,532,36.67,0,0.4015,0,Risque moyen
26,1679.8,37,18,12.22,26.01,1,3927.34,CDI,708,8.75,0,0.4042,0,Risque moyen
51,999.67,5,21,81.22,44.91,1,3295.89,CDI,675,45.76,1,0.5396,1,Risque eleve
29,1828.73,12,22,27.69,56.15,0,4088.12,CDD,645,6.79,0,0.5824,1,Risque eleve
40,1499.79,4,20,28.1,49.58,0,5217.68,Indépendant,608,21.49,0,0.5274,1,Risque moyen
39,2239.62,20,15,57.31,2.51,1,4717.5,CDI,766,60.78,0,0.2408,0,Faible risque
31,3713.6,25,24,33.3,0.17,1,2184.65,CDI,658,28.97,0,0.3189,0,Faible risque
31,2878.63,21,23,52.39,11.54,0,4614.62,Sans emploi,850,49.92,0,0.2947,0,Faible risque
49,2504.31,4,19,47.92,31.24,1,2039.95,Indépendant,560,12.25,0,0.5978,1,Risque eleve
52,2185.23,13,17,69.14,35.35,0,4151.95,CDD,728,22.37,0,0.3766,0,Faible risque
18,800.0,42,12,23.98,48.0,1,5265.19,Indépendant,693,32.87,1,0.5637,1,Risque eleve
28,1369.11,4,23,48.09,17.46,0,1030.62,Indépendant,657,18.67,0,0.3566,0,Faible risque
48,1531.14,4,18,58.84,43.9,0,2265.49,CDD,603,22.72,1,0.5958,1,Risque eleve
43,1769.35,46,16,17.43,44.54,0,2387.35,CDI,475,60.76,1,0.6887,1,Risque eleve
48,2672.12,17,21,33.84,37.29,0,7288.95,CDI,809,30.75,0,0.2034,0,Faible risque
27,1263.41,1,17,14.75,21.12,0,3165.09,CDI,706,25.58,0,0.2883,0,Faible risque
18,1242.28,4,20,58.91,21.01,1,2466.08,Indépendant,814,71.2,0,0.2982,0,Faible risque
65,1147.76,1,22,12.51,14.08,0,2514.4,CDI,671,27.88,0,0.3046,0,Faible risque
40,3160.95,21,20,23.33,14.63,1,2320.05,CDI,550,26.92,0,0.5205,1,Risque moyen
23,2109.1,2,19,27.19,32.42,0,1753.2,Indépendant,684,32.99,0,0.3583,0,Faible risque
26,1651.01,9,22,36.0,25.03,1,5287.85,CDD,749,63.32,0,0.4468,0,Risque moyen
56,2748.19,7,20,140.11,39.24,0,4895.61,Indépendant,655,11.99,0,0.3855,0,Faible risque
53,2432.12,11,18,5.0,8.79,1,6823.78,CDI,567,19.66,1,0.468,0,Risque moyen
23,1350.98,14,20,42.29,6.51,0,7952.68,CDD,635,12.49,0,0.398,0,Risque moyen
29,1426.46,10,20,35.18,11.72,1,3738.36,CDD,615,12.33,0,0.5613,1,Risque eleve
34,1400.3,33,14,22.06,55.17,0,2163.43,Indépendant,536,54.27,0,0.6758,1,Risque eleve
41,1789.62,6,19,9.8,6.76,1,1910.96,CDI,550,61.56,0,0.5327,1,Risque moyen
32,2358.23,1,20,134.95,46.08,1,5022.48,CDD,707,16.37,0,0.5468,1,Risque eleve
32,1710.29,4,15,44.2,8.45,0,11391.85,Indépendant,614,34.1,0,0.3321,0,Faible risque
26,5078.58,25,16,25.5,61.53,0,2214.32,CDD,704,55.91,1,0.4544,0,Risque moyen
33,1538.66,27,20,10.4,24.76,0,4967.93,CDI,727,35.04,0,0.2826,0,Faible risque
22,1924.84,14,21,46.12,32.4,0,3507.55,CDI,609,19.02,0,0.4389,0,Risque moyen
53,4271.97,8,22,46.0,4.26,0,3012.69,CDI,552,11.76,0,0.3236,0,Faible risque
61,1626.73,3,21,26.8,21.3,1,1401.04,CDI,669,53.59,0,0.4355,0,Risque moyen
34,1032.34,1,20,25.67,31.05,0,9708.0,CDI,775,16.16,0,0.2369,0,Faible risque
33,1392.94,66,20,20.44,39.52,0,3735.05,Sans emploi,628,67.98,1,0.7456,1,Risque eleve
41,1243.21,1,19,158.3,18.49,0,5428.18,CDI,583,32.31,0,0.4244,0,Risque moyen
38,1413.63,5,24,9.1,35.94,0,6021.71,CDI,646,46.53,0,0.4146,0,Risque moyen
33,1577.34,23,23,57.13,26.15,0,2344.2,Sans emploi,529,30.53,0,0.7743,1,Risque eleve
36,1200.11,31,19,32.0,46.71,0,4078.46,CDD,566,2.64,1,0.6673,1,Risque eleve
30,2236.59,10,8,57.09,1.45,1,2208.48,CDI,629,45.88,0,0.385,0,Faible risque
35,1238.34,30,15,24.51,14.03,0,3584.45,CDD,627,37.31,0,0.4668,0,Risque moyen
51,2847.66,5,17,99.73,11.97,0,3988.58,CDI,558,18.34,0,0.3803,0,Faible risque
43,1606.98,11,20,10.78,22.59,0,4278.72,CDD,582,19.56,0,0.5326,1,Risque moyen
50,1740.78,38,20,34.76,45.42,0,4271.26,Indépendant,460,53.76,1,0.7162,1,Risque eleve
37,2031.22,46,30,96.1,14.93,1,2412.53,CDI,642,19.67,0,0.4581,0,Risque moyen
37,1245.64,3,17,23.29,7.17,1,6950.86,Indépendant,642,28.6,0,0.4196,0,Risque moyen
40,3262.84,30,10,62.16,5.69,0,4465.78,Sans emploi,687,63.46,0,0.4594,0,Risque moyen
18,1791.94,25,23,32.85,35.43,0,2903.59,CDI,485,24.09,0,0.6289,1,Risque eleve
19,800.0,10,11,42.16,51.61,0,2004.17,CDI,570,31.98,1,0.6013,1,Risque eleve
40,1887.96,34,17,70.65,62.51,1,3080.58,CDI,709,61.58,1,0.5623,1,Risque eleve
32,2005.37,2,18,26.65,53.8,0,1718.21,CDD,755,60.17,0,0.4387,0,Risque moyen
25,1874.96,8,17,51.07,21.71,0,1902.83,CDI,537,33.43,0,0.4939,0,Risque moyen
25,1262.32,8,16,35.3,39.17,0,2511.29,Sans emploi,633,67.48,0,0.7169,1,Risque eleve
47,2729.19,37,12,32.91,29.06,0,4115.29,Sans emploi,592,63.92,0,0.6923,1,Risque eleve
43,1674.88,18,19,16.33,42.0,0,2019.3,CDI,552,73.72,0,0.5796,1,Risque eleve
64,1521.86,39,17,21.9,8.43,0,3265.76,CDD,594,57.63,0,0.4874,0,Risque moyen
18,2057.45,13,22,22.72,39.35,0,2060.17,CDD,594,52.65,1,0.5982,1,Risque eleve
35,2287.41,1,26,29.36,7.72,0,5237.55,CDI,743,31.4,1,0.1916,0,Faible risque
26,1194.66,3,18,22.92,19.58,1,4334.2,Indépendant,742,41.95,0,0.3596,0,Faible risque
35,1169.43,15,15,107.26,12.49,0,3410.1,CDI,850,54.62,0,0.1505,0,Faible risque
39,2461.98,2,15,16.15,32.87,0,2469.96,Indépendant,742,6.74,0,0.269,0,Faible risque
27,1487.43,27,19,39.6,31.72,0,3871.97,CDI,797,51.2,0,0.2424,0,Faible risque
49,4678.54,17,13,147.98,59.7,0,2544.27,Indépendant,763,21.83,0,0.2922,0,Faible risque
40,3114.41,26,15,60.23,52.96,0,2289.9,Sans emploi,653,44.51,0,0.6954,1,Risque eleve
30,2282.24,47,15,43.79,25.7,0,1204.99,CDI,638,45.45,0,0.3929,0,Risque moyen
27,1159.03,67,18,79.04,16.72,0,1978.75,CDI,697,33.07,0,0.3273,0,Faible risque
28,2143.04,1,13,64.06,17.21,1,4847.4,CDI,744,43.13,0,0.3003,0,Faible risque
33,931.31,1,20,18.41,50.83,0,3695.91,CDI,591,67.52,0,0.5725,1,Risque eleve
26,1658.42,23,28,56.9,47.47,0,5860.89,CDI,684,23.53,0,0.4152,0,Risque moyen
25,800.0,1,18,120.01,19.95,1,2762.73,Indépendant,726,34.62,0,0.3962,0,Risque moyen
43,2127.41,51,10,18.69,50.9,0,4976.36,CDI,617,49.27,0,0.5114,1,Risque moyen
38,1848.84,97,20,52.41,20.32,1,3264.77,CDI,691,32.83,0,0.4439,0,Risque moyen
23,1285.89,5,20,39.28,26.13,0,7165.97,CDI,743,43.77,0,0.2648,0,Faible risque
45,1255.66,20,18,14.1,31.51,0,1865.11,CDD,805,38.15,0,0.3124,0,Faible risque
18,1834.29,1,18,35.74,42.75,0,1736.2,CDI,401,37.61,1,0.7401,1,Risque eleve
26,4688.95,9,10,34.38,58.16,0,7515.99,Indépendant,591,16.65,1,0.4764,0,Risque moyen
47,1765.21,12,23,25.29,50.99,0,3338.36,CDD,850,14.81,0,0.3054,0,Faible risque
40,3544.99,12,23,82.92,17.79,0,3844.83,CDD,613,8.05,1,0.4166,0,Risque moyen
26,2497.1,81,16,25.56,7.69,1,5002.06,CDI,629,46.14,0,0.4418,0,Risque moyen
33,2158.21,33,16,74.22,53.12,1,2486.6,CDI,469,29.78,1,0.7854,1,Risque eleve
46,1925.93,27,19,34.89,28.21,0,10341.56,CDD,733,26.66,1,0.3432,0,Faible risque
